text_id,paper_discipline,level_cat,student_gender,speaker_status,paper_type,the,of,and,to,in,a,is,that,for,this,be,as,are,with,it,on,not,by,was,from,an,have,their,or,which,i,they,his,can,will,we,were,at,these,more,but,he,would,has,one,also,all,there,her,between,when,if,may,only,about
SOC.G0.10.1,Sociology,G0,F,NS,Report,50467.29,20560.75,29283.49,34890.97,21806.85,21806.85,6853.58,21183.8,11214.95,3738.32,3738.32,8722.74,2492.21,9345.79,6853.58,6230.53,4361.37,7476.64,5607.48,3738.32,623.05,2492.21,13084.11,4984.42,1869.16,4361.37,3115.26,9345.79,1246.11,2492.21,0,1246.11,11214.95,1246.11,623.05,4361.37,7476.64,3115.26,1869.16,1869.16,1869.16,1869.16,623.05,14953.27,1246.11,1246.11,623.05,0,623.05,1869.16
SOC.G0.11.1,Sociology,G0,F,NS,ResearchPaper,40454.22,28034.07,15968.77,34776.44,13129.88,18452.8,9581.26,8516.68,8516.68,4613.2,9226.4,5322.92,7097.23,4258.34,6032.65,11710.43,12420.16,7097.23,14549.33,5322.92,4258.34,6032.65,9226.4,6742.37,1774.31,32292.41,10645.85,1064.58,354.86,709.72,0,9226.4,2484.03,2129.17,8161.82,4968.06,354.86,6387.51,709.72,709.72,1774.31,709.72,1419.45,354.86,1419.45,3903.48,7097.23,0,3193.75,1419.45
SOC.G0.11.2,Sociology,G0,F,NS,Essay,60650.89,26627.22,34023.67,20710.06,22189.35,18491.12,21449.7,14792.9,5177.51,2218.93,5177.51,11094.67,9615.38,2958.58,12573.96,7396.45,5177.51,5917.16,739.64,2958.58,5177.51,2958.58,8136.09,3698.22,2958.58,0,5177.51,739.64,2958.58,1479.29,17011.83,5177.51,2958.58,4437.87,2958.58,2958.58,739.64,739.64,739.64,1479.29,739.64,739.64,1479.29,1479.29,5177.51,5917.16,1479.29,739.64,1479.29,739.64
SOC.G0.11.3,Sociology,G0,F,NS,Report,44022.77,25806.45,31878.56,30360.53,16318.79,16318.79,12903.23,12523.72,7590.13,4174.57,6451.61,7210.63,3036.05,6451.61,12144.21,7969.64,3036.05,1518.03,9867.17,6072.11,1897.53,7210.63,5313.09,0,2277.04,40607.21,7590.13,1518.03,1518.03,1138.52,11005.69,7210.63,1897.53,759.01,5313.09,3415.56,0,1138.52,379.51,4554.08,4174.57,4554.08,1897.53,379.51,0,5313.09,0,759.01,379.51,3795.07
SOC.G0.12.1,Sociology,G0,F,NS,CreativeWriting,47164.18,28358.21,38507.46,29850.75,20298.51,17014.93,5074.63,13134.33,8358.21,5373.13,5671.64,3283.58,4776.12,7164.18,2686.57,4477.61,7462.69,2089.55,10447.76,5970.15,3880.6,8656.72,7164.18,5671.64,1791.04,23880.6,7164.18,597.01,1791.04,2089.55,7761.19,4179.1,3283.58,3283.58,2985.07,1791.04,2089.55,5671.64,1791.04,3582.09,3880.6,5373.13,1492.54,298.51,597.01,2686.57,895.52,597.01,3283.58,5373.13
SOC.G0.12.2,Sociology,G0,F,NS,Essay,58823.53,38737.45,17216.64,11477.76,20086.08,24390.24,10043.04,24390.24,11477.76,2869.44,11477.76,5738.88,25824.96,10043.04,2869.44,10043.04,7173.6,4304.16,0,10043.04,4304.16,11477.76,11477.76,5738.88,1434.72,2869.44,8608.32,4304.16,10043.04,0,4304.16,0,5738.88,0,7173.6,1434.72,0,2869.44,1434.72,4304.16,1434.72,11477.76,4304.16,0,0,8608.32,0,0,2869.44,10043.04
SOC.G0.13.1,Sociology,G0,F,NS,Report,46296.3,27263.37,38065.84,27777.78,12860.08,24176.95,23148.15,22633.74,4115.23,5658.44,8230.45,13374.49,13374.49,6687.24,13374.49,6172.84,10288.07,7201.65,2057.61,0,1543.21,7201.65,5658.44,4629.63,3086.42,7201.65,12860.08,7716.05,3086.42,1543.21,3600.82,1543.21,3086.42,2057.61,0,2057.61,10802.47,1028.81,3600.82,1028.81,2572.02,4629.63,4629.63,1543.21,1028.81,1543.21,2057.61,514.4,514.4,6687.24
SOC.G0.13.2,Sociology,G0,F,NS,Report,51212.02,31410.04,30044.38,33117.1,12973.71,24581.77,14680.78,21167.63,6145.44,4096.96,11608.06,7511.1,6486.86,5121.2,10583.82,5462.62,5121.2,1707.07,5804.03,3072.72,4438.37,4096.96,9218.16,3414.13,2389.89,10583.82,4779.79,2048.48,4438.37,2731.31,2731.31,682.83,1707.07,2389.89,2731.31,5804.03,2389.89,1365.65,2389.89,1365.65,3072.72,1707.07,3072.72,341.41,1707.07,7852.51,2389.89,1365.65,1024.24,5804.03
SOC.G0.14.1,Sociology,G0,M,NS,Report,76388.89,39930.56,29513.89,17361.11,17361.11,15625,15625,18229.17,12152.78,14756.94,2604.17,8680.56,4340.28,6944.44,12152.78,6076.39,6076.39,5208.33,2604.17,3472.22,5208.33,3472.22,5208.33,6944.44,0,6944.44,6076.39,9548.61,2604.17,1736.11,2604.17,1736.11,0,3472.22,3472.22,6076.39,13888.89,1736.11,4340.28,0,1736.11,868.06,868.06,3472.22,868.06,3472.22,5208.33,0,2604.17,2604.17
SOC.G1.01.1,Sociology,G1,F,NS,Essay,77875.53,42359.07,33235.58,30303.03,18898.66,15966.11,12056.04,10426.85,6516.78,5213.42,7494.3,10101.01,9123.49,5865.1,4887.59,6516.78,2606.71,3258.39,325.84,3258.39,7168.46,2932.55,5539.26,4235.91,10101.01,6516.78,325.84,2280.87,2932.55,3910.07,0,1303.36,325.84,6842.62,4887.59,977.52,2280.87,651.68,4235.91,1629.2,2932.55,1955.03,1303.36,2606.71,1303.36,1629.2,325.84,4887.59,2606.71,325.84
SOC.G1.01.2,Sociology,G1,F,NS,Essay,71359.07,39896.2,43788.52,21083.36,23353.88,14271.81,15244.89,9406.42,5514.11,4216.67,6811.55,9082.06,8433.34,3567.95,7460.27,2270.52,7784.63,1297.44,1621.8,2594.88,2270.52,3892.31,5514.11,5189.75,4541.03,2270.52,0,0,1946.16,4541.03,3243.59,2270.52,648.72,4865.39,2594.88,1297.44,648.72,648.72,4865.39,2919.23,3243.59,1297.44,1946.16,0,1946.16,2919.23,2594.88,1946.16,2594.88,0
SOC.G1.02.1,Sociology,G1,F,NNS,Report,94425.48,55745.16,37163.44,20477.82,23890.78,15927.19,12514.22,9101.25,4171.41,5309.06,2275.31,8722.03,2275.31,4550.63,3792.19,8722.03,3412.97,7584.38,4171.41,7205.16,3033.75,2275.31,2275.31,1896.09,3412.97,758.44,758.44,9101.25,758.44,758.44,1516.88,1516.88,379.22,1137.66,1896.09,1896.09,3033.75,758.44,758.44,1896.09,1516.88,379.22,0,379.22,1896.09,0,379.22,0,1137.66,1896.09
SOC.G1.02.2,Sociology,G1,F,NNS,Report,62886.22,51617.59,37077.43,26899.31,18175.21,14903.67,17811.7,13813.16,5816.07,10178.12,4362.05,5816.07,11268.63,2544.53,4362.05,7270.08,3998.55,9451.11,363.5,4725.55,4362.05,3635.04,2181.03,2181.03,7633.59,3998.55,1454.02,10541.62,727.01,1090.51,3998.55,363.5,727.01,727.01,1817.52,1817.52,11995.64,363.5,2181.03,1817.52,2908.03,2181.03,1817.52,727.01,2181.03,0,727.01,0,1090.51,2908.03
SOC.G1.03.1,Sociology,G1,F,NS,Report,50431.78,34196.89,33390.9,26712.72,24409.9,21761.66,14047.21,23488.77,5641.91,5296.49,5641.91,5987.33,11283.82,4951.07,6447.9,4720.78,9211.28,4605.64,2763.39,3684.51,6217.62,4260.22,5526.77,9096.14,3339.09,805.99,7714.45,1151.41,2417.96,4145.08,115.14,2993.67,3569.37,3339.09,4835.92,1842.26,2187.68,1266.55,2417.96,2763.39,2072.54,1957.4,1957.4,1036.27,921.13,2187.68,2072.54,805.99,575.71,921.13
SOC.G1.04.1,Sociology,G1,F,NS,Report,85499.32,56087.55,21887.82,27359.78,17099.86,18467.85,21887.82,13679.89,12311.9,13679.89,5471.96,19835.84,2051.98,6839.95,7523.94,2735.98,3419.97,12311.9,5471.96,6155.95,5471.96,1367.99,683.99,1367.99,10943.91,0,1367.99,3419.97,1367.99,4787.96,1367.99,683.99,2735.98,0,683.99,4103.97,4787.96,3419.97,1367.99,3419.97,683.99,2735.98,683.99,0,2051.98,1367.99,1367.99,683.99,4103.97,1367.99
SOC.G1.05.1,Sociology,G1,M,NS,Essay,75804.78,52959.5,28556.59,26479.75,18691.59,18172.38,17133.96,7788.16,13499.48,8307.37,4153.69,5192.11,5711.32,1557.63,6749.74,2076.84,6230.53,4672.9,1038.42,3634.48,2596.05,4672.9,2076.84,4153.69,3115.26,2076.84,4153.69,4672.9,3634.48,4672.9,1557.63,1038.42,519.21,2596.05,2076.84,5711.32,2596.05,0,4672.9,1557.63,519.21,3634.48,2076.84,4153.69,5192.11,2596.05,1557.63,1557.63,0,1038.42
SOC.G1.05.2,Sociology,G1,M,NS,Report,65045.25,49208.14,30542.99,31108.6,27149.32,19230.77,19796.38,10746.61,13574.66,6787.33,5090.5,11877.83,6221.72,5656.11,5090.5,4524.89,5656.11,4524.89,0,3959.28,4524.89,1131.22,3959.28,2828.05,3393.67,1696.83,1131.22,4524.89,3393.67,1131.22,0,565.61,2262.44,565.61,2262.44,7352.94,2828.05,1131.22,1131.22,3959.28,565.61,2828.05,2262.44,0,2828.05,565.61,1131.22,0,565.61,0
SOC.G1.06.1,Sociology,G1,F,NS,Essay,86137.28,46433.38,39030.96,32301.48,23553.16,11440.11,15477.79,12113.06,12113.06,4037.69,4710.63,9421.27,5383.58,1345.9,4710.63,4710.63,4710.63,4037.69,3364.74,4710.63,3364.74,1345.9,4710.63,2691.79,7402.42,0,4037.69,10767.16,3364.74,2018.84,0,1345.9,1345.9,2691.79,1345.9,3364.74,5383.58,672.95,2691.79,1345.9,2018.84,3364.74,672.95,0,2018.84,2691.79,672.95,2018.84,6056.53,2018.84
SOC.G1.06.3,Sociology,G1,F,NS,Report,93750,60267.86,28273.81,25297.62,26041.67,9672.62,14136.9,12648.81,9672.62,7440.48,4464.29,13392.86,6696.43,2232.14,2232.14,9672.62,9672.62,2976.19,0,5208.33,1488.1,744.05,8928.57,744.05,3720.24,0,1488.1,17857.14,3720.24,2232.14,5208.33,0,2232.14,2232.14,2976.19,2232.14,11904.76,0,1488.1,0,2976.19,2232.14,0,0,2976.19,744.05,0,744.05,6696.43,2232.14
SOC.G1.07.1,Sociology,G1,F,NS,Report,55342.36,34942.44,45243.39,27469.2,26257.32,10704.91,7271.26,17976.17,10906.89,6463.34,2625.73,6867.3,6665.32,4645.53,3635.63,12724.7,3231.67,3231.67,2827.71,4039.59,1817.81,3433.65,5251.46,2019.79,1615.84,201.98,4645.53,0,807.92,605.94,0,4443.55,1615.84,2625.73,4241.57,1413.86,0,807.92,4847.51,3231.67,6867.3,403.96,807.92,807.92,4039.59,2221.77,201.98,1009.9,605.94,201.98
SOC.G1.08.1,Sociology,G1,F,NS,ResponsePaper,57971.01,40579.71,31884.06,28985.51,26086.96,17391.3,2898.55,23188.41,14492.75,5797.1,0,2898.55,5797.1,0,0,11594.2,2898.55,11594.2,2898.55,5797.1,8695.65,5797.1,2898.55,2898.55,0,0,8695.65,0,2898.55,0,0,8695.65,2898.55,11594.2,2898.55,2898.55,0,0,2898.55,0,0,0,0,0,2898.55,0,0,0,0,0
SOC.G1.08.2,Sociology,G1,F,NS,Proposal,49268.67,36181.68,39260.97,26173.98,13856.81,23864.51,14626.64,16936.1,6928.41,15396.46,14626.64,10007.7,11547.34,9237.88,6158.58,769.82,8468.05,3849.11,0,2309.47,3849.11,3079.29,1539.65,3849.11,769.82,10777.52,3849.11,0,769.82,2309.47,0,1539.65,6928.41,10777.52,6158.58,3849.11,0,21555.04,0,3079.29,4618.94,0,2309.47,0,4618.94,0,2309.47,0,3079.29,3079.29
SOC.G1.09.1,Sociology,G1,F,NS,Proposal,50451.19,39376.54,38556.19,29942.58,14766.2,23379.82,13535.68,9433.96,6152.58,13125.51,9023.79,9433.96,11074.65,7383.1,5742.41,5742.41,4922.07,1230.52,410.17,4101.72,3281.38,3281.38,6972.93,3691.55,2050.86,13125.51,4101.72,0,2461.03,14766.2,3281.38,410.17,2871.21,2871.21,1640.69,3281.38,410.17,0,3281.38,1230.52,5742.41,820.34,2050.86,820.34,820.34,0,1230.52,410.17,820.34,5332.24
SOC.G1.10.1,Sociology,G1,F,NNS,Essay,80965.36,41261.19,37368.63,24912.42,21409.11,19073.57,16738.03,7006.62,8174.39,8952.9,7785.13,9731.41,10120.67,4671.08,3503.31,4671.08,5449.59,8174.39,3503.31,4671.08,3503.31,1167.77,3892.57,2724.8,7785.13,0,5060.33,4671.08,1946.28,1167.77,5060.33,1946.28,2335.54,778.51,2335.54,2335.54,7006.62,3114.05,4671.08,389.26,1946.28,4671.08,778.51,0,2335.54,778.51,1946.28,1167.77,3503.31,1946.28
SOC.G1.10.2,Sociology,G1,F,NNS,Essay,67007.67,37851.66,45012.79,28644.5,16879.8,25063.94,15345.27,7672.63,10230.18,2046.04,10230.18,10741.69,13299.23,7161.13,6138.11,4092.07,7161.13,5115.09,3580.56,3069.05,4603.58,3580.56,3069.05,11253.2,4603.58,0,4603.58,2557.54,1534.53,1023.02,511.51,1534.53,1023.02,1534.53,1534.53,3580.56,3069.05,1534.53,511.51,1534.53,2557.54,4092.07,2557.54,511.51,4603.58,2557.54,511.51,2557.54,6138.11,1534.53
SOC.G1.10.3,Sociology,G1,F,NNS,Proposal,84967.32,37348.27,35480.86,17273.58,25676.94,17273.58,12138.19,6069.09,7469.65,6535.95,7936.51,5602.24,9803.92,5135.39,2801.12,8403.36,1867.41,4201.68,4201.68,5135.39,2801.12,1867.41,6069.09,2334.27,3267.97,7002.8,4668.53,466.85,1867.41,7936.51,2334.27,1867.41,1400.56,466.85,2334.27,466.85,0,466.85,933.71,933.71,3734.83,2334.27,2334.27,0,7002.8,2801.12,466.85,2334.27,1400.56,2334.27
SOC.G1.10.4,Sociology,G1,F,NNS,Proposal,81416.74,30358.79,45078.2,24379.02,28978.84,11499.54,6439.74,1379.94,9659.61,5059.8,3679.85,3679.85,13339.47,5979.76,459.98,7819.69,1839.93,3679.85,2299.91,7819.69,3679.85,4139.83,2759.89,3219.87,6439.74,4599.82,6899.72,0,2299.91,10119.6,1379.94,919.96,2299.91,1839.93,3219.87,1839.93,0,0,3219.87,2299.91,5519.78,1379.94,1379.94,0,6439.74,459.98,0,3219.87,919.96,1379.94
SOC.G1.10.5,Sociology,G1,F,NNS,ResearchPaper,48484.85,28030.3,45454.55,19696.97,24242.42,25000,18939.39,4545.45,17424.24,6060.61,6818.18,10606.06,20454.55,7575.76,2272.73,2272.73,757.58,5303.03,0,3787.88,7575.76,3030.3,6060.61,3030.3,3787.88,1515.15,3787.88,757.58,2272.73,0,0,0,0,3030.3,12878.79,2272.73,3030.3,3787.88,2272.73,2272.73,1515.15,757.58,1515.15,757.58,2272.73,757.58,757.58,4545.45,3787.88,3787.88
SOC.G1.10.6,Sociology,G1,F,NNS,Essay,99320.88,38200.34,35653.65,22071.31,28013.58,22071.31,15280.14,8488.96,848.9,10186.76,5093.38,11035.65,3395.59,2546.69,848.9,9337.86,5093.38,10186.76,3395.59,5093.38,1697.79,2546.69,1697.79,0,8488.96,0,4244.48,8488.96,3395.59,848.9,2546.69,0,2546.69,848.9,2546.69,2546.69,12733.45,0,8488.96,0,2546.69,2546.69,0,0,848.9,1697.79,848.9,848.9,5942.28,3395.59
SOC.G1.10.7,Sociology,G1,F,NNS,Essay,83894.67,33680.34,32455.6,36129.82,23882.42,16533.99,31230.86,5511.33,7348.44,14696.88,6123.7,8573.18,14696.88,5511.33,3674.22,1224.74,6123.7,7960.81,2449.48,7960.81,1837.11,612.37,3674.22,5511.33,7960.81,612.37,4898.96,1837.11,1224.74,4898.96,1837.11,1837.11,1224.74,612.37,1224.74,1224.74,4898.96,0,0,1837.11,0,1837.11,2449.48,0,3061.85,612.37,612.37,0,3061.85,3061.85
SOC.G1.11.1,Sociology,G1,F,NS,Report,108759.55,62316.28,40564.37,18812.46,17048.79,14109.35,26455.03,15285.13,14109.35,8230.45,3527.34,7054.67,1175.78,3527.34,7642.56,4115.23,2939.45,7054.67,2351.56,6466.78,5291.01,0,4115.23,4703.12,4115.23,587.89,2351.56,7642.56,0,2351.56,587.89,0,2351.56,1175.78,587.89,2351.56,5878.89,2351.56,1175.78,1175.78,587.89,2351.56,587.89,0,1763.67,0,0,0,2939.45,0
SOC.G1.11.2,Sociology,G1,F,NS,Report,88619.85,59079.9,40677.97,14527.85,22760.29,23244.55,18886.2,21791.77,9200.97,4842.62,2421.31,8716.71,3389.83,3389.83,7748.18,3389.83,968.52,8716.71,0,5811.14,5326.88,968.52,6295.4,8232.45,6295.4,484.26,1452.78,5326.88,2905.57,484.26,968.52,0,2421.31,1452.78,484.26,1937.05,13075.06,0,2421.31,1452.78,2421.31,2905.57,3389.83,0,1452.78,0,484.26,1452.78,484.26,0
SOC.G2.01.1,Sociology,G2,F,NS,Report,63269.64,29723.99,18683.65,29299.36,14862,14862,16985.14,17834.39,10615.71,6794.06,8492.57,9766.45,11040.34,3821.66,7218.68,5944.8,12314.23,7643.31,1698.51,1698.51,2123.14,5520.17,14012.74,7218.68,2123.14,849.26,9766.45,0,1273.89,4246.28,0,424.63,3397.03,2972.4,5095.54,1273.89,0,2123.14,2547.77,849.26,2123.14,1273.89,0,0,4246.28,1273.89,1273.89,5944.8,1698.51,849.26
SOC.G2.02.1,Sociology,G2,M,NS,Report,78792.34,57437.41,36818.85,15463.92,17673.05,19882.18,16200.29,6627.39,5891.02,8100.15,5154.64,19882.18,736.38,9572.9,10309.28,2209.13,736.38,3681.89,0,6627.39,11782.03,3681.89,2209.13,4418.26,5891.02,13991.16,2209.13,4418.26,4418.26,2945.51,2209.13,0,736.38,0,1472.75,3681.89,2209.13,1472.75,0,2945.51,2209.13,3681.89,1472.75,0,5154.64,736.38,736.38,0,1472.75,0
SOC.G2.02.2,Sociology,G2,M,NS,Essay,61886.79,52075.47,28679.25,22641.51,16603.77,21886.79,18113.21,9056.6,7547.17,9056.6,2264.15,20377.36,2264.15,6037.74,12830.19,3773.58,4528.3,5283.02,0,5283.02,6792.45,3018.87,3773.58,1509.43,5283.02,3018.87,754.72,3773.58,1509.43,3018.87,754.72,754.72,2264.15,3018.87,754.72,4528.3,9811.32,3018.87,3018.87,1509.43,3018.87,754.72,754.72,0,2264.15,754.72,2264.15,754.72,3018.87,0
SOC.G2.03.1,Sociology,G2,F,NS,Report,83540.12,40942.93,35566.58,23573.2,21918.94,17369.73,12406.95,23986.77,6203.47,5376.34,4962.78,8271.3,9098.43,5376.34,4135.65,7030.6,11166.25,5789.91,4135.65,6617.04,4549.21,3308.52,3308.52,4135.65,4549.21,0,6203.47,2067.82,1654.26,4135.65,0,4962.78,1240.69,2067.82,1654.26,2894.95,6203.47,2067.82,413.56,2481.39,1240.69,413.56,3308.52,827.13,1654.26,1654.26,1240.69,0,2067.82,1654.26
SOC.G2.03.2,Sociology,G2,F,NS,Essay,61980.35,31368.1,34013.61,23053.67,18140.59,18140.59,22675.74,23431.59,6424.79,8314.44,6046.86,4913.08,10959.94,3023.43,9448.22,8314.44,4157.22,9448.22,6424.79,6802.72,4157.22,4913.08,6424.79,4913.08,5291.01,377.93,10204.08,4913.08,4157.22,7180.65,0,755.86,1511.72,3023.43,2645.5,2267.57,10582.01,1511.72,1511.72,3023.43,755.86,1133.79,2645.5,0,755.86,2267.57,1511.72,755.86,2267.57,4157.22
SOC.G2.03.3,Sociology,G2,F,NS,Report,57166.88,30685.16,29424.13,30685.16,21017.23,15132.41,14291.72,24379.99,4623.79,8406.89,8827.24,5464.48,15552.75,3362.76,7145.86,5044.14,7566.2,5884.83,840.69,5044.14,3362.76,5884.83,3783.1,10928.96,8827.24,2942.41,3783.1,3783.1,7145.86,3783.1,5464.48,420.34,3362.76,6305.17,1681.38,2522.07,6725.51,1681.38,840.69,1681.38,2101.72,1681.38,1681.38,0,2522.07,1261.03,420.34,420.34,0,3362.76
SOC.G2.04.1,Sociology,G2,F,NS,Proposal,72785.49,44823.91,32657.42,25400.21,18569.9,23692.64,6189.97,13020.28,6616.86,3842.05,7257.2,7897.55,2134.47,5336.18,1707.58,5763.07,2561.37,4482.39,4055.5,1921.02,2561.37,3628.6,6830.31,2774.81,1921.02,2347.92,1921.02,1280.68,213.45,7470.65,426.89,3201.71,1707.58,1280.68,2774.81,1280.68,0,1280.68,1707.58,1707.58,853.79,1067.24,2134.47,640.34,2561.37,1707.58,640.34,1921.02,1494.13,853.79
SOC.G2.05.1,Sociology,G2,F,NS,Report,58219.18,54794.52,25114.16,26255.71,14840.18,26255.71,20547.95,26255.71,10273.97,5707.76,11415.53,1141.55,10273.97,0,9132.42,6849.32,9132.42,3424.66,1141.55,2283.11,6849.32,5707.76,5707.76,2283.11,3424.66,5707.76,2283.11,3424.66,2283.11,1141.55,1141.55,0,6849.32,1141.55,3424.66,6849.32,5707.76,3424.66,0,3424.66,2283.11,2283.11,9132.42,0,1141.55,1141.55,3424.66,0,1141.55,0
SOC.G3.01.1,Sociology,G3,F,NNS,Report,55264.69,35485.75,33158.81,23851.08,34031.41,17161.14,27341.48,14834.21,7271.67,7271.67,5817.34,12507.27,11052.94,2908.67,6108.2,4653.87,9889.47,9598.6,581.73,5526.47,4653.87,3781.27,7271.67,1163.47,8435.14,2617.8,5235.6,2617.8,6980.8,5235.6,1454.33,872.6,2617.8,0,3199.53,4363,1745.2,581.73,2326.93,1454.33,2326.93,2036.07,581.73,3199.53,1163.47,1745.2,1163.47,581.73,2326.93,872.6
SOC.G3.01.2,Sociology,G3,F,NNS,Essay,42927.52,35890.22,27445.46,14074.6,28149.19,19000.7,28852.92,13370.87,4222.38,9852.22,703.73,14074.6,8444.76,1407.46,7037.3,12667.14,14778.33,7741.03,0,7037.3,4222.38,6333.57,3518.65,2111.19,4926.11,2814.92,3518.65,2111.19,0,4222.38,1407.46,0,703.73,0,2111.19,3518.65,9148.49,1407.46,2111.19,1407.46,2111.19,0,703.73,703.73,2111.19,0,1407.46,0,2814.92,703.73
SOC.G3.01.3,Sociology,G3,F,NNS,Essay,53795.14,37582.9,39056.74,14001.47,32424.47,16212.23,25792.19,25055.27,5895.36,7369.2,4421.52,11790.71,11790.71,5158.44,6632.28,3684.6,9579.96,5895.36,0,8843.04,3684.6,1473.84,5158.44,5158.44,9579.96,5158.44,2210.76,2210.76,2210.76,5158.44,736.92,1473.84,1473.84,736.92,4421.52,3684.6,1473.84,736.92,736.92,736.92,1473.84,736.92,0,0,1473.84,0,736.92,736.92,736.92,736.92
SOC.G3.02.1,Sociology,G3,F,NNS,Critique,84090.01,47374.65,28030,28030,21318.59,18555.07,18555.07,23687.33,6316.62,8290.56,3553.1,5527.04,11448.87,3947.89,5132.25,8685.35,3947.89,3553.1,1973.94,5527.04,3553.1,3947.89,5132.25,4342.68,3553.1,394.79,3553.1,8685.35,2368.73,789.58,4342.68,789.58,1973.94,5921.83,1973.94,3158.31,11054.09,0,1184.37,5921.83,5132.25,2763.52,1579.16,0,2763.52,789.58,789.58,1184.37,2763.52,2368.73
SOC.G3.03.1,Sociology,G3,M,NNS,Essay,91714.84,60115.61,25818.88,18882.47,15028.9,17726.4,18111.75,9633.91,5780.35,6165.7,2697.5,9633.91,3853.56,1926.78,8477.84,6165.7,5394.99,4624.28,1926.78,3853.56,7707.13,2312.14,770.71,3468.21,3468.21,5780.35,2312.14,2312.14,3853.56,770.71,4238.92,1156.07,0,385.36,4624.28,3853.56,3082.85,0,3082.85,2312.14,770.71,1156.07,1926.78,385.36,3082.85,1156.07,1156.07,0,1156.07,0
SOC.G3.04.1,Sociology,G3,F,NNS,ResearchPaper,67456.23,49433.57,51750.77,21884.65,28321.32,14675.59,8496.4,8753.86,10556.13,7724,2059.73,5149.33,10298.66,4119.46,2832.13,9783.73,2832.13,5664.26,2574.67,2317.2,772.4,7724,6179.2,3347.06,1544.8,2574.67,1802.27,0,1287.33,0,0,3604.53,4634.4,1287.33,5406.8,2059.73,0,1287.33,3862,772.4,6951.6,514.93,1029.87,0,1802.27,1287.33,257.47,0,1287.33,4634.4
SOC.G3.05.1,Sociology,G3,F,NS,Report,60346.28,46058.16,38493.86,24205.75,15800.97,15800.97,16809.55,15632.88,7060.01,6051.44,6387.63,8909.06,6891.91,6387.63,11598.59,4370.48,6891.91,6219.53,6723.82,4370.48,3866.2,4034.29,3530.01,5715.25,4034.29,8404.77,2017.15,1008.57,1680.95,1512.86,1176.67,1849.05,1512.86,1849.05,1849.05,1344.76,840.48,2521.43,4706.67,1176.67,1176.67,1344.76,1512.86,1344.76,3025.72,840.48,1176.67,336.19,1176.67,3025.72
SOC.G3.05.2,Sociology,G3,F,NS,ResearchPaper,50775.57,37809.02,35385.36,23751.82,18904.51,19268.06,12481.82,17329.13,11754.73,9088.71,3999.03,10179.35,7513.33,11633.54,4726.13,6059.14,6786.23,4241.4,6301.5,7998.06,3635.48,1817.74,5695.59,8846.34,3635.48,10906.45,8967.52,0,1211.83,363.55,1575.38,4604.94,4604.94,1696.56,2423.65,727.1,121.18,2181.29,2060.11,2181.29,2181.29,1817.74,1454.19,3999.03,1575.38,1938.92,2423.65,363.55,1454.19,2181.29
SOC.G3.06.1,Sociology,G3,M,NNS,Essay,69749.22,37617.55,31347.96,25078.37,25078.37,22727.27,18808.78,28213.17,3918.5,7053.29,7053.29,7836.99,5485.89,3918.5,17241.38,9404.39,6269.59,1567.4,5485.89,2351.1,3134.8,3918.5,783.7,3134.8,783.7,0,3918.5,783.7,6269.59,10188.09,7836.99,5485.89,3918.5,783.7,3134.8,7836.99,783.7,10971.79,783.7,3918.5,0,3918.5,1567.4,0,0,783.7,1567.4,0,2351.1,2351.1
SOC.G3.06.2,Sociology,G3,M,NNS,Report,57897.41,47739.97,26409.34,21838.5,26917.22,27425.09,19807.01,24885.73,10665.31,5078.72,3555.1,7110.21,3555.1,2539.36,9649.57,12188.93,6602.34,5586.59,4062.98,1523.62,3047.23,1523.62,3047.23,4062.98,3047.23,3047.23,1523.62,5586.59,1523.62,4570.85,2539.36,507.87,2539.36,2539.36,1523.62,6094.46,5078.72,1523.62,1015.74,2031.49,1015.74,1523.62,1523.62,0,2539.36,1015.74,507.87,0,2031.49,3047.23
SOC.G3.07.1,Sociology,G3,F,NS,ResearchPaper,58046.35,38119.99,34004.76,23824.99,29889.54,17110.68,12345.68,5198.18,14944.77,4331.82,5847.95,8230.45,8663.63,10179.77,1082.95,6064.54,6497.73,8880.23,2382.5,3898.64,2165.91,7580.68,3248.86,6714.32,1732.73,433.18,3682.04,0,433.18,216.59,2382.5,5847.95,7147.5,1299.55,3898.64,2165.91,0,1949.32,4765,2599.09,1949.32,1299.55,649.77,0,3032.27,866.36,216.59,1516.14,1516.14,1732.73
SOC.G3.08.1,Sociology,G3,F,NNS,ResearchPaper,55513.69,38934.94,39939.71,26124.09,22356.19,11303.69,16829.94,9545.34,6782.22,5526.25,5275.06,9796.53,8791.76,9545.34,6531.02,10550.11,7786.99,3516.7,753.58,5275.06,2260.74,4270.28,11052.5,4772.67,5023.86,2511.93,16076.36,0,502.39,753.58,0,4772.67,2260.74,1758.35,3767.9,4019.09,251.19,502.39,1507.16,3014.32,2260.74,3265.51,1255.97,753.58,4270.28,1255.97,0,251.19,1255.97,4019.09
SOC.G3.09.1,Sociology,G3,M,NS,Essay,59166.67,39166.67,14166.67,20000,14166.67,12500,17500,10833.33,7500,3333.33,9166.67,10833.33,8333.33,6666.67,5833.33,7500,8333.33,9166.67,0,8333.33,5833.33,4166.67,5000,3333.33,4166.67,5000,8333.33,833.33,5833.33,0,4166.67,0,1666.67,1666.67,5000,12500,833.33,833.33,4166.67,2500,0,4166.67,833.33,0,833.33,833.33,2500,5000,1666.67,0
